episode,reward
2.060000000000000000e+02,2.403380346104756882e+01
2.070000000000000000e+02,2.083560544017164418e+01
2.080000000000000000e+02,2.445085214376875982e+01
2.090000000000000000e+02,2.345123521687326473e+01
2.100000000000000000e+02,2.303307423864888648e+01
2.110000000000000000e+02,2.415293221979074190e+01
2.120000000000000000e+02,1.805052955548993765e+01
2.130000000000000000e+02,2.441959844537965196e+01
2.140000000000000000e+02,1.275008462992520109e+01
2.150000000000000000e+02,2.735054715290563010e+01
2.160000000000000000e+02,2.378490268163486832e+01
2.170000000000000000e+02,2.248688782364463634e+01
2.180000000000000000e+02,2.441941123925968782e+01
2.190000000000000000e+02,2.363072086919515868e+01
2.200000000000000000e+02,2.421457511161680287e+01
2.210000000000000000e+02,1.970117177584339530e+01
2.220000000000000000e+02,1.658058392755595634e+01
2.230000000000000000e+02,2.331932901790158397e+01
2.240000000000000000e+02,2.498595566597723305e+01
2.250000000000000000e+02,2.451976006942380693e+01
2.260000000000000000e+02,2.215351431015454864e+01
2.270000000000000000e+02,2.288243994958567740e+01
2.280000000000000000e+02,2.355354783005717323e+01
2.290000000000000000e+02,2.485291990958775088e+01
2.300000000000000000e+02,8.553554502101306412e+00
2.310000000000000000e+02,2.647813209396262835e+01
2.320000000000000000e+02,2.119775306723429509e+01
2.330000000000000000e+02,2.334850393685727710e+01
2.340000000000000000e+02,8.420214287154120569e+00
2.350000000000000000e+02,2.455203795694507818e+01
2.360000000000000000e+02,2.328626485612903707e+01
2.370000000000000000e+02,2.311959754150095492e+01
2.380000000000000000e+02,6.066316014546010216e+00
2.390000000000000000e+02,2.223222286397063030e+01
2.400000000000000000e+02,2.491725920793224347e+01
2.410000000000000000e+02,2.213316284829033265e+01
2.420000000000000000e+02,2.405350715284533436e+01
2.430000000000000000e+02,2.521297383401235237e+01
2.440000000000000000e+02,2.498409509905292225e+01
2.450000000000000000e+02,5.486881047213565843e+00
2.460000000000000000e+02,2.257867976656268283e+01
2.470000000000000000e+02,2.176296471587232872e+01
2.480000000000000000e+02,2.396438936449345647e+01
2.490000000000000000e+02,2.461592897443196293e+01
2.500000000000000000e+02,2.501532956079531189e+01
2.510000000000000000e+02,2.523591345663967189e+01
2.520000000000000000e+02,2.125203671813914497e+01
2.530000000000000000e+02,2.391833661475048700e+01
2.540000000000000000e+02,2.309939556878614297e+01
2.550000000000000000e+02,3.599552046885019507e+00
2.560000000000000000e+02,2.468291219007948456e+01
2.570000000000000000e+02,2.135355450236967556e+01
2.580000000000000000e+02,2.338379146540809828e+01
2.590000000000000000e+02,2.376481334711001026e+01
2.600000000000000000e+02,2.325289881457965535e+01
2.610000000000000000e+02,1.488627594004207211e+01
2.620000000000000000e+02,2.242016891399531886e+01
2.630000000000000000e+02,2.425258690252960392e+01
2.640000000000000000e+02,1.195355439688264632e+01
2.650000000000000000e+02,1.205273154542667058e+01
2.660000000000000000e+02,2.531763664331747066e+01
2.670000000000000000e+02,2.451893273924012107e+01
2.680000000000000000e+02,2.255293221979074048e+01
2.690000000000000000e+02,2.309868954530296392e+01
2.700000000000000000e+02,2.368599440051185567e+01
