Episode,Discounted Reward
0,7.235644836944212
1,14.55054143461421
2,0.7899753768256783
3,3.1689715062631962
4,11.274863249042784
5,9.942114280278735
6,1.558391939531036
7,11.021392723126029
8,3.100656064605044
9,0.754448214486596
10,9.733982393193582
11,4.566091243542337
12,0.8343506089115378
13,4.712279614562034
14,4.996620707984781
15,0.7813501682960607
16,3.9794627672104133
17,2.3926977127881717
18,1.73633139098182
19,7.4773834456796875
20,8.416819605142335
21,7.139838086591533
22,5.581057020756171
23,18.395744422527603
24,8.168909841493498
25,4.842274448799117
26,3.8205981553925277
27,0.8585432505657172
28,16.982171892282906
29,10.413430237818263
30,15.929725918806437
31,1.505637501300582
32,0.7665921747791322
33,3.252584489154538
34,7.545410034798873
35,5.683976891933784
36,10.198880259016963
37,4.823482983651737
38,2.3062134964546854
39,6.4469441575140545
40,10.718040303310806
41,5.458149633619053
42,12.683711443343245
43,0.8277754396953693
44,13.461633847129425
45,4.397197073059534
46,2.935490144343095
47,10.338840537644247
48,0.7746211890309916
49,6.5974922056628325
50,0.830528301500212
51,4.68667562166154
52,1.626388033879718
53,27.279679014080244
54,3.1858255164945177
55,4.741320868197871
56,4.434321011607857
57,6.037909269840645
58,4.461400461052766
59,6.907001403122572
60,2.6367600745491937
61,6.3014463177015925
62,3.6984276123407898
63,8.041373409774243
64,0.7860123799357788
65,1.7345305336043917
66,0.7905971537336302
67,1.6597065814919536
68,6.799258208687415
69,2.567312006812052
70,6.7338784990327
71,4.572875032588762
72,8.163596708241831
73,4.585195179879731
74,4.527642679344547
75,1.5882684087537506
76,3.6816412454416216
77,6.626546416984456
78,7.369255019757665
79,4.404909964519986
80,4.841700318145831
81,3.2013055690559
82,9.969385719955643
83,3.2690063707952874
84,3.7190149202045872
85,0.8592447994372341
86,7.668031455802989
87,0.858213407398842
88,8.591717347726211
89,5.815205729919861
90,0.7549479729906898
91,4.839796215809601
92,5.796999393125469
93,3.674825886781538
94,1.6790873403839677
95,10.380811880020584
96,1.5585643698674763
97,0.8781692509693099
98,4.479322682438296
99,5.0723719319256
100,7.537342571744308
101,14.065771327069918
102,6.99493237179692
103,6.681713335260299
104,11.729309253272792
105,7.28497185999638
106,4.572388050750089
107,0.8770500681934775
108,7.909860686333215
109,5.4828027875191765
110,11.815719437024741
111,2.575161725188113
112,16.656873342543637
113,9.63758964151316
114,13.483856233360951
115,22.99714360133431
116,3.9460286913973004
117,3.9414269374757307
118,10.679728918081166
119,2.289092418361611
120,6.905129726418056
121,5.13359815619248
122,12.277333013754266
123,4.623505810614199
124,9.113512709989502
125,6.79606874337324
126,14.00229439122742
127,16.305233943043326
128,3.214901823154956
