Episode,Reward
0,86.82893193254439
1,79.35976539448147
2,40.55998941986197
3,15.301496977452231
4,60.115237479002175
5,21.551316593899497
6,33.87441014082858
7,22.189297751171562
8,73.96403299092623
9,66.99067567447159
10,35.28712240178391
11,34.74562125324602
12,22.53952450636057
13,27.501150216551736
14,22.26018187192159
15,48.90181763522511
16,76.6947125763246
17,56.23651341207258
18,18.566788723079537
19,16.433726207583643
20,21.5525319010258
21,37.48612011396459
22,55.03414530126454
23,14.556463033307214
24,19.766678351639424
25,9.603083468621284
26,28.018921709091124
27,73.06489232595443
28,62.47235649486033
29,41.2140325539975
30,34.52414557706953
31,66.70101093962876
32,92.49977160912195
33,24.52947351554869
34,43.27576953689742
35,38.45356685612851
36,8.61288098526784
37,69.4802315308887
38,54.32139803866313
39,74.397080557187
40,20.54198275512803
41,9.598052546778192
42,12.16660465877588
43,20.78594827881961
44,9.66609158463328
45,16.59764573283559
46,62.17962932898868
47,27.086559725626522
48,13.60350827727977
49,42.38101091732807
50,33.83224715207686
51,42.96787402888033
52,33.3404613417634
53,21.506594727603595
54,10.132292541927654
55,10.290795501957293
56,63.512937906336454
57,18.830104294422178
58,8.660536999942748
59,68.14255426010912
60,25.895581130407724
61,28.610334959655866
62,33.774057713984945
63,25.88348823007126
64,27.08583842346222
65,15.12321830664778
66,9.602271220150762
67,25.731648738055174
68,35.269656134924524
69,20.31615248598607
70,36.608042707845335
71,57.591117911734486
72,118.24592357662556
73,39.44169095517985
74,18.495413358701807
75,50.233800428019826
76,106.66982145778461
77,10.49497960806936
78,32.77528399494726
79,40.46361211238655
80,68.44104411823339
81,49.52461255366102
82,50.76990278757029
83,35.18164505457569
84,52.080085638169116
85,13.29658980674086
86,15.143099383264877
87,65.9612426899206
88,25.53954735704189
89,62.95803286844688
90,40.50625047475555
91,80.91449102389957
92,24.435546691007897
93,14.870021019571109
94,40.4545606947225
95,28.350776912435794
96,40.112021003890554
97,29.44414850864237
98,44.15000319240159
99,59.8500237708981
100,55.24731648920693
101,44.207481992164176
102,37.15135102247717
103,23.465234623428433
104,58.169141957228085
105,58.00628402291655
106,20.554930616033214
107,49.229884914365414
108,29.474722392443457
109,86.86203378231126
110,15.89470753892128
111,58.41556567942788
112,28.129582967230053
113,40.972005315410534
114,61.15171085999091
115,52.6684852168188
116,52.41576436656366
117,68.270654029125
118,42.23216698725894
119,52.952097559305386
120,86.52837410191246
121,97.36152509949859
122,14.524410015602355
123,70.90463178752863
124,144.00999851573732
125,309.42432950510585
126,95.0751248365616
127,63.585345469942745
128,43.82874481652995
129,36.73366716876621
130,341.2563666118881
131,75.36602015981488
132,70.88195467879099
133,118.65584945324773
134,52.53206871828526
135,52.571657313407634
136,312.32623953844296
137,179.2683525922121
138,112.70023188281841
139,114.09457457047485
140,124.35584456805076
141,134.59371408554742
142,129.0888951817029
143,85.7871926236801
144,86.5993387673533
145,158.56859182288764
146,24.019830078306892
147,24.83893642767597
148,74.2981726439003
149,29.683881069451953
150,39.97712069413979
151,24.341108698732814
152,81.84243777941909
153,69.53044656179262
154,124.64834263807896
155,86.30645236483045
156,117.85482113799347
157,37.67778845216175
158,33.171511032310555
159,198.5958083533659
160,20.15098031095013
161,29.900422641120123
162,87.27696204486023
163,47.89584376150646
164,29.928588293265662
165,26.491353320299304
166,47.21121781891855
167,56.700991459076995
168,38.12237065203776
169,124.24446702120781
170,65.33465903217787
171,33.62348816358807
172,33.83528124753087
173,22.620620056618318
174,170.4210413168472
175,36.0744219060969
176,93.44305337197294
177,31.619218883916506
178,95.94524329496285
179,66.21944935214138
180,85.98187075037312
181,84.2415556041144
182,103.34599163779951
183,197.44332545716173
184,28.345010842576446
185,300.11876418461384
186,306.5710254109681
187,28.153714478567963
188,342.3021741865668
189,288.86760361215784
190,153.42647393594166
191,274.45159973636186
192,87.12397401792491
193,204.87301491037385
194,117.49191482300485
195,276.7086317935432
196,51.77238197415161
197,305.7482500172339
198,95.80321199553588
199,49.80777582846278
200,275.3127116062696
201,38.377436406929135
202,133.82515919772658
203,60.241826595425415
204,132.45007956709927
205,69.85344672141068
206,147.73143208197928
207,86.0019491649382
208,177.65555975970742
209,308.9158676868318
210,126.828547754902
211,306.936274057944
212,62.38127069706192
213,111.895747680883
214,84.67855353168588
215,162.09285458418938
216,75.90854841537885
217,326.28896959614514
218,319.60596065389655
219,164.1328592068514
220,65.67897088365488
221,130.38333501128918
222,38.63400630334719
223,31.537224018406377
224,31.492295947187458
225,206.02134653565585
226,129.0979184064821
227,122.75734007290508
228,144.02324258444008
229,46.90880008236857
230,87.60655952377114
231,81.2394250737752
232,104.72452475584356
233,185.29974615197395
234,192.1748345885263
235,221.00613861063795
236,94.52073197399099
237,254.81613803104003
238,123.13102741224385
239,329.88840264621825
240,222.27817876727633
241,313.4194241284905
242,61.4549385053542
243,34.844054153730234
244,126.33685544905074
245,140.87184660054703
246,143.79565741452555
247,101.05090062489846
248,306.789766800632
249,38.25885672104243
250,112.56039174491345
251,88.47013057832292
252,114.73996337821526
253,233.68367351755728
254,313.2190732670652
255,127.46519804840071
256,152.8369434305992
257,80.64855346627843
258,24.92946372348315
259,44.733213459358595
260,22.780742619052216
261,35.011080047274554
262,221.82334659065307
263,313.23715898641456
264,131.52762593349019
265,117.24971739268474
266,203.75522391484623
267,57.67329640943135
268,25.18920193120417
269,210.77938840523043
270,37.20372207525543
271,316.8005297835629
272,44.41069704650694
273,56.112779417546406
274,124.6800762484559
275,308.1567023105171
276,312.2057866274882
277,63.53699333297451
278,62.608151464681264
279,312.0678427660083
280,177.18109928478933
281,326.66857085031944
282,311.56497461357526
283,59.21629480955101
284,97.5793535594082
285,318.70129683786087
286,94.28853980719816
287,309.1520360412816
288,326.29323196618924
289,130.67095246991485
290,52.321402744675325
291,305.1727896638998
292,306.6051028321654
293,305.13904775822516
294,95.45315268543585
295,286.197259041976
296,265.91769345728727
297,231.9055553245883
298,85.41720015864945
299,135.7128973541767
300,311.28773678201657
301,79.4898439030653
302,242.48243539572778
303,103.96828979926087
304,144.4872615491004
305,54.30283751252045
306,104.25369442840335
307,40.78453477961092
308,218.57483941686644
309,222.8629313440936
310,296.7278390653949
311,24.661328925399506
312,139.15556305573693
313,73.43986273276619
314,267.9649628325643
315,26.34656538657835
316,56.84176737426467
317,172.62107892588682
318,205.30827515809003
319,313.8267514461466
320,286.889033622894
321,218.6661705794854
322,22.155051092241866
323,38.07183196181072
324,302.3579595111526
325,309.72863898487566
326,104.40070253537517
327,315.0893319909928
328,65.30784987279586
329,291.93042984572253
330,280.1833365817831
331,131.87903965086866
332,266.74752330602314
333,64.50739327780292
334,293.65261649846633
335,297.24154359153357
336,270.96392603854986
337,99.99760668470763
338,301.74676221776053
339,300.2986303054856
340,12.481115600323621
341,152.97329282853926
342,298.78172407169825
343,123.25365675309111
344,41.10301993512357
345,80.4028961254454
346,290.20364754395325
347,298.09726210989004
348,51.08400771857191
349,258.6859050387408
350,306.07221734883365
351,293.31502377866906
352,297.9080826068685
353,298.471067572167
354,195.9571785710364
355,301.08105246030425
356,47.86758373906532
357,304.48150831485594
358,298.06232609032213
359,228.8775263942288
360,302.6656723046271
361,37.23928114306477
362,254.688514668658
363,40.639666853843615
364,280.7841057986191
365,312.6094709521519
366,310.6858431287592
367,289.4358781408795
368,305.0186926679024
369,299.613275591863
370,285.4684781248422
371,65.43129313609239
372,265.5784849564212
373,310.1308936063012
374,296.4105907942223
375,55.3789110013674
376,297.0814208781625
377,181.43142411834873
378,75.9061350781565
379,289.1131989076856
380,64.95487131165679
381,24.995957647443166
382,19.34701485187478
383,304.90458892289564
384,305.8681251372556
385,297.5276638374247
386,254.89750337951543
387,310.44141029689723
388,322.4813536422269
389,302.7867578448652
390,106.99551750122613
391,295.9434314133678
392,187.74909104480025
393,201.8661619687342
394,73.43690024034863
395,30.26116904272459
396,187.58395176265867
397,96.10508535193611
398,194.95798486993849
399,299.24317385546755
400,169.20123253695874
401,101.5399803854496
402,37.69127254840014
403,171.8007631972379
404,294.07887869963724
405,91.18121682366184
406,306.2002001645104
407,121.28272144195205
408,86.818584153704
409,157.6269235189634
410,117.42347661700087
411,85.0611344387863
412,203.88495074513585
413,153.1123343781235
414,83.82310990416221
415,80.85902637199501
416,221.40307970600043
417,194.23582025911443
418,306.17366230532457
419,301.4207280433629
420,243.30516525253822
421,304.61241434640715
422,285.45327679871366
423,44.42604149902165
424,36.981344811352685
425,96.68282831183052
426,103.22880742467326
427,143.86414849362387
428,38.349132394628974
429,301.8529645029484
430,91.61453293908282
431,41.22223119001353
432,137.3464681607779
433,116.14407334488827
434,300.65151721559084
435,243.00320825282122
436,313.75396915686457
437,304.12432921067784
438,313.37756837912184
439,91.5144725523567
440,291.92468355216545
441,59.67355159322234
442,234.25229834996372
443,165.51210298149473
444,70.3778781182545
445,298.0606037279453
446,222.29409919513193
447,288.61113272991327
448,277.1882655307918
449,155.2218923232853
450,301.42361805118315
451,187.76732250532118
452,256.63066852663457
453,312.96871776696923
454,64.27056050881603
455,297.4759153699901
456,32.54317590290572
457,288.0568910352084
458,220.51887233798777
459,136.49459336623602
460,129.0691059825442
461,208.86691461855457
462,289.08979517132445
463,40.735688178840526
464,40.84652764848477
465,61.713423916955136
466,307.69886276044383
467,286.08884448645637
468,139.19778445643377
469,300.32346744800094
470,123.87432957139727
471,131.11141566677816
472,313.2373743048708
473,298.09648126894626
474,306.1049778149784
475,17.34592542386477
476,88.01224375616908
477,182.89127671846055
478,144.79400463918233
479,104.73245787149088
480,61.18783576175817
481,308.57859176789947
482,304.89129493279694
483,22.66364705635223
484,300.08352142938054
485,314.1535570158213
486,33.604723890334526
487,113.27222364055721
488,48.91146054312987
489,169.69120127452
490,97.05498942801158
491,294.7535720716946
492,271.8474480673713
493,185.30848848073106
494,139.8323213806317
495,94.9157758957118
496,292.9998027191796
497,34.01425555214873
498,233.90728566086176
499,31.969601347086694
500,81.89098025381236
501,70.51316988746899
502,210.94753295398445
503,48.245013160862754
504,121.82330686776423
505,86.77540103011327
506,297.24827990057946
507,192.55211765720955
508,173.57408897576147
509,57.40268147115121
510,288.92731345691294
511,18.847784003705716
512,174.47810356788156
513,112.80104328042013
514,297.04806124719096
515,218.56109221686813
516,88.63067076326591
517,314.3605005051982
518,62.136962986615096
519,101.35715136311235
520,307.4835278203882
521,113.7234016605124
522,189.34372603694933
523,143.8083335144057
524,274.2299903467522
525,86.35624566098382
526,91.49285950118642
527,176.31410451379705
528,31.568215252894074
529,303.45702937160803
530,140.22405630625215
531,300.7175634686353
532,84.8206571419164
533,39.64158880389183
534,271.6492577169456
535,317.07920284361677
536,192.52511756544624
537,310.67846303563164
538,220.37089750896394
539,45.41627898222587
540,307.57681929369386
541,195.33286698668195
542,59.45176000128642
543,310.5129391178554
544,100.97598267294688
545,297.1271107154
546,305.65989216293804
547,217.79390970641583
548,120.95185982712943
549,294.367357913541
550,216.76716314935538
551,40.934583757782946
552,305.578657255598
553,62.98737744125051
554,310.7789547008813
555,306.4955954928545
556,305.37699968534014
557,315.80478978138643
558,263.8301855696385
559,302.91206348917353
560,287.5238925121922
561,299.5009257474215
562,309.84961376787265
563,56.759361348753785
564,57.17063214622269
565,123.23015738039578
566,287.75962779544216
567,317.8070101780762
568,319.4741507550411
569,318.6410222436041
570,170.73893389173028
571,143.2059598130576
572,51.75207789345904
573,295.01943642904297
574,60.8268470213821
575,289.74161009313144
576,301.58076317208116
577,290.40235774356717
578,295.7303298310379
579,89.05928078634778
580,320.8727013290634
581,95.99754651155209
582,267.5234662670851
583,55.045945828980294
584,215.8361249198841
585,320.3465613251669
586,46.57047097547797
587,145.06537427956414
588,302.5530343328258
589,232.21591952891893
590,321.56899541602695
591,322.29915392566306
592,183.00757945905087
593,14.191504437607433
594,301.8951207928502
595,91.84709152532339
596,164.242532160271
597,168.85918867458633
598,83.28149116247687
599,153.14185553624685
600,38.26705736772826
601,267.7496877002838
602,230.95893723576023
603,290.3293659754332
604,282.1752717698401
605,48.18002635282237
606,289.60106457585096
607,304.4786147936083
608,171.0355893504183
609,326.703946721948
610,332.0798839560695
611,174.50832816769463
612,76.46989717107374
613,298.60764084909493
614,30.576562437820463
615,297.4676225014946
616,292.9466156506429
617,168.9157187960856
618,303.866609486117
619,303.0043026704619
620,154.7911587383986
621,118.69994245436203
622,119.26352118236815
623,294.88599381180927
624,236.49053283336306
625,312.1087390853506
626,333.88923930094955
627,300.7218147891206
628,304.16466574308726
629,286.299391938657
630,312.09241873166326
631,224.2036055884422
632,19.174060682396416
633,304.88105436880113
634,48.50461551731031
635,38.80579828383754
636,333.57792838872473
637,37.43676567872992
638,56.94613811509013
639,135.52825436300083
640,63.07335891961818
641,296.98388949056823
642,128.37950317633238
643,157.99003493500862
644,49.22612714351595
645,305.40462002894907
646,37.316983855088495
647,83.11548713289353
648,116.42952843004528
649,311.460977528658
650,193.83394148749048
651,297.481136055646
652,180.48627353255904
653,298.109882458104
654,308.21445851502807
655,56.400430256845574
656,183.0618321223432
657,300.12107447325127
658,38.308408139868156
659,282.76077993995875
660,302.6593801322667
661,294.6490362102613
662,86.45442700454852
663,308.51577344383116
664,172.93812704048534
665,304.43099835601095
666,322.65552388984685
667,234.25737733791684
668,296.6410467766696
669,282.8957931994027
670,314.70956015268075
671,40.55706240662754
672,227.14580841892695
673,90.55464062881303
674,108.45869170190397
675,35.39406796601839
676,269.83468432070146
677,286.5520877189366
678,51.23198090075338
679,92.18184380378688
680,173.34943586169476
681,67.62055762417421
682,294.0322386663854
683,279.7249852985112
684,34.93072536439305
685,128.6052213473402
686,299.0206358152718
687,196.87260757832323
688,48.27057316210573
689,290.6384768912292
690,296.0091403338215
691,307.77647839979204
692,289.51995066953344
693,289.7306823247137
694,95.95127498900005
695,301.97947527446894
696,304.91998116652894
697,102.9991725376989
698,305.11910905607533
699,295.5145622389004
700,284.05980060652684
701,89.4386145514858
702,289.5683411200829
703,310.5287571449259
704,239.86852588979053
705,281.8546374994393
706,294.21429704454135
707,261.9516221622268
708,293.7220219446236
709,291.34753060361226
710,31.655362674319704
711,327.27272485786824
712,258.01553964697996
713,110.23504216506832
714,256.41119661083167
715,262.0250186715706
716,293.3628568342125
717,286.4406142705504
718,247.70286633206788
719,298.62927309793184
720,291.5736634799368
721,299.4562302286526
722,250.9254829449773
723,297.8132026105422
724,288.0331445260666
725,300.6703204527563
726,306.9626624492795
727,278.7163994271765
728,299.528566325785
729,12.102943476122084
730,101.26760346566103
731,293.46175796828476
732,45.03930715950759
733,309.67589066183336
734,312.43313573749543
735,206.1719882209411
736,311.5509219955118
737,145.51714440883148
738,291.4214229113809
739,307.019304700825
740,295.33901591694985
741,285.7739005541484
742,14.562395443762341
743,273.68518020290355
744,16.04683176450124
745,309.17450251788364
746,104.63766699829205
747,308.18239986798477
748,280.44076626476465
749,262.4517872710992
750,16.06629992216142
751,26.522527172823718
752,180.05862139622548
753,311.6095494290966
754,305.26242119080877
755,284.26851732478787
756,201.10289603770303
757,167.1859948037501
758,246.8174088678762
759,316.7104431259447
760,310.60301617099555
761,288.56961581833474
762,306.5850787106575
763,295.6896363298304
764,300.1466752461664
765,287.07331457425676
766,262.5693387874042
767,322.37471004064713
768,285.4497514784898
769,160.0263052635637
770,339.6143261510656
771,298.8617665303886
772,260.194685484197
773,293.9533105199048
774,247.65707732010733
775,298.1676784869956
776,116.14522778716565
777,281.61305630677583
778,15.129712709888864
779,17.53537095605241
780,214.94732916478068
781,177.27382368116088
782,282.56499868349755
783,298.43668419148275
784,296.06995745615586
785,302.97309126403616
786,306.1070716853863
787,219.7647201862016
788,303.0519648737622
789,119.14870787324487
790,299.23743587757775
791,318.3221434497322
792,314.03696769342133
793,134.77694835012417
794,308.41582281953225
795,188.76015839254222
796,27.16064161794677
797,318.1086293048105
798,296.3522482048148
799,317.3599299915611
800,104.2816850845764
801,301.44217478034915
802,72.8231871706671
803,235.38962117069744
804,283.7402255595389
805,321.56292736373763
806,307.6171460284286
807,120.94101530002459
808,300.69722203547167
809,324.06875738042584
810,291.31579761232325
811,210.65884004808876
812,308.8071691703207
813,28.444881270691518
814,139.67135833002916
815,87.57967184342169
816,320.95024238821156
817,334.82413713137265
818,306.67215619313157
819,312.8325231568859
820,329.3859298896528
821,305.66559136592446
822,308.45583373865844
823,301.60868959244436
824,139.8510222414245
825,292.2479996482061
826,231.5394565553058
827,316.3266973528129
828,292.3434140074724
829,303.32751429187823
830,229.8262145568021
831,300.1559500598786
832,300.01914766137105
833,318.8001883531558
834,325.52378905268796
835,305.19506038008325
836,303.5340109302303
837,290.3074184018586
838,294.79137620680126
839,309.35797941051555
840,270.53076293557706
841,308.5143605341882
842,281.029188406238
843,310.85521792156413
844,165.84712500570927
845,296.23112417077033
846,191.73044471237756
847,303.7669589601536
848,301.0374842961382
849,289.63550770780313
850,262.1773446341
851,131.0386495380027
852,292.5578471093483
853,319.8044530707665
854,299.5606482544675
855,185.95117109375573
856,296.2954165825319
857,299.3358814400892
858,304.3812711095401
859,293.3796637316633
860,178.66229182753625
861,313.67716221213624
862,178.2418320097544
863,291.46004100711525
864,221.60556784331294
865,316.3109392812894
866,293.96548788314317
867,201.79465454215602
868,28.372025410481665
869,314.93624079925667
870,298.4479405562968
871,315.0946266073388
872,298.0513396794794
873,332.31638948018383
874,210.22048193519925
875,289.6681767580263
