Episode,Discounted Reward
567,71.96590201302615
568,82.3508618643383
569,82.90909816298644
570,66.96184436888464
571,67.58085101558898
572,38.173957284933714
573,72.81130613202393
574,43.45520135013426
575,69.97609528488775
576,79.45766411600431
577,72.4079094802374
578,72.60262840750818
579,55.95955376128552
580,78.16796055439366
581,58.35528105078489
582,69.10501365512738
583,39.65660115004818
584,68.8326793922527
585,82.73194450644834
586,36.15933699555124
587,69.4904248267335
588,73.52112376380653
589,73.85887832662578
590,81.03380046182392
591,78.38423939633044
592,73.68490376218202
593,13.178000928727085
594,81.88948806493295
595,55.823344250622654
596,69.36683561008124
597,67.50933827346238
598,51.34365090863938
599,64.70630625045123
600,30.982985302093702
601,83.06784266270657
602,78.2964733930889
603,71.57541917464219
604,72.9979391442196
605,36.9604086890558
606,72.61239849999525
607,77.83046560594698
608,68.40803953991333
609,81.0394414668813
610,77.37307991284875
611,76.16634515391623
612,50.44835675063176
613,75.60366271762601
614,26.16387411476156
615,75.21793194115273
616,72.55261246435943
617,69.03669979866513
618,80.37271137744374
619,72.50334502417428
620,64.06990699682082
621,61.83893381410754
622,66.36513189711475
623,75.4523415145717
624,76.26547067695783
625,79.23073217375152
626,82.06023143381522
627,76.7602715164167
628,74.3136125780789
629,73.22882524706495
630,74.20124979903376
631,74.97583778182508
632,17.29020591954449
633,74.54749497985924
634,37.273468715307054
635,31.343108288322494
636,80.46464519385295
637,30.759595738117902
638,41.18780782279752
639,67.49034124528107
640,43.59342906389699
641,72.37367585826797
642,63.020316025029004
643,67.08464059523729
644,37.50330632887245
645,79.06136553932397
646,30.131247918429573
647,51.32392874672435
648,61.474305859454006
649,76.72809666980342
650,67.50311846017222
651,74.95223291829217
652,75.02055629977026
653,79.75753588730345
654,75.96678661091933
655,42.69196027127466
656,66.73721441949618
657,75.59598224498384
658,30.412543329698803
659,72.78916561727132
660,76.56492146325277
661,74.91186806778511
662,53.057179245123145
663,80.76813524499222
664,69.05758695060837
665,75.58335817482504
666,75.2334406954484
667,72.25576659499637
668,72.08401901886053
669,72.50377236353177
670,84.35988251421925
671,31.9205778603068
672,75.97380578891972
673,53.40321246867594
674,60.40356511889145
675,29.029868083554213
676,75.17787985187366
677,69.38826993601491
678,37.51185494835014
679,54.527170204595016
680,66.8772413670747
681,46.57942057443712
682,75.61384236497784
683,76.69253670095851
684,28.283924219282955
685,62.59040733855079
686,73.20928052032393
687,65.97717499712286
688,37.225270811130784
689,72.99796637916356
690,78.33252718382424
691,80.04744642476557
692,71.52289762798124
693,71.28783639368433
694,58.29130949381818
695,76.10567931542569
696,71.71326368832948
697,57.50879280729166
698,79.5140885429748
699,75.22626120096331
700,70.65035883977315
701,53.814550269709024
702,76.7271004776998
703,74.68349114780914
704,72.64419862277808
705,71.94378851331935
706,80.21896176650611
707,78.63311168527498
708,75.01185535250632
709,76.18352170155524
710,26.32716059798016
711,81.56112532889284
712,73.88023740249592
713,58.685438183352574
714,72.62389480122908
715,70.97774724921163
716,71.44274576978559
717,72.97330414171438
718,77.36667997463154
719,75.32887670392901
720,76.16255446136826
721,77.87248025014614
722,72.15266358082019
723,74.53572872338269
724,70.89992834426859
725,77.80003627215882
726,79.80209695788957
727,69.8136892242989
728,76.0296138898526
729,11.300939568687742
730,57.29162730616276
731,73.17176383562773
732,34.74080795887626
733,72.72759885229652
734,80.9394013295225
735,73.81496824956004
736,78.6194135129876
737,64.6139092106368
738,75.2394971912541
739,78.56124477187792
740,71.48455694732861
741,68.93435567846055
742,13.272052533418606
743,70.10200584497262
744,14.487706073472047
745,79.53974189770764
746,56.884761119676824
747,74.94111729517864
748,71.32229032679453
749,71.30234133906852
750,14.509269688678568
751,22.317156009101105
752,68.77422284038289
753,72.81260903400333
754,80.69118625661244
755,69.26172043911087
756,75.7607091015468
757,65.7114134593929
758,71.7626590986325
759,74.58169454974106
760,75.0450340470532
761,75.7909166571707
762,73.60939913140284
763,72.96473267618238
764,74.90600715807768
765,71.99367448734414
766,74.07354069659556
767,74.46375168175892
768,71.48288881056264
769,69.65858352246411
770,82.47762782188562
771,73.18398642917506
772,76.8808098261607
773,72.1276821230065
774,70.47006761325835
775,73.20368470110436
776,58.91329168911128
777,69.1122392541518
778,13.845425618195588
779,15.672593218617495
780,80.78900405607838
781,66.47303426531771
782,70.4917700756759
783,70.15979568041486
784,73.24242322198592
785,74.88321245674435
786,72.89316679452598
787,71.1995796738972
788,71.83300111338446
789,60.80668938120302
790,70.4899023546133
791,72.65473114652244
792,75.1122569611154
793,64.14017991518027
794,79.95419976370167
795,69.33346971716807
796,22.85777366430604
797,81.37187470297972
798,72.30381072437513
799,84.85791717540688
800,60.5269195640098
801,75.3286209198874
802,50.155798684834735
803,81.14689058320302
804,79.54304021774009
805,76.69631034281788
806,83.75635387102257
807,60.20691195334094
808,72.26049457251051
809,83.19952831411875
810,72.0903267555651
811,70.80910960943336
812,74.84601947135397
813,24.474412012696014
814,62.969897958064585
815,52.684382679406625
816,73.00313057384163
817,84.44429777776105
818,80.5423359804338
819,72.92211096806605
820,74.88944624266014
821,77.2566939451391
822,73.1442956601492
823,73.34250735646197
824,67.24324586644586
825,75.07235494057747
826,70.70064284365924
827,82.63034842837854
828,75.30125100012668
829,74.6684943647568
830,78.10282826567513
831,74.25843318070815
832,74.32638948350201
833,82.94360496367429
834,80.54202116203501
835,73.87242435536075
836,74.57479979947719
837,69.3418772557623
838,71.57220877917062
839,75.56083061645137
840,73.03229109644313
841,72.69847090850884
842,72.63199804696076
843,75.226344352309
844,66.08442858784075
845,72.72723218251018
846,75.71269084327582
847,72.7599319801109
848,74.38132007120308
849,70.2899873828635
850,80.8548384404579
851,60.638586194074996
852,71.72420167788388
853,75.8289201798927
854,73.25531576615973
855,68.73253594606881
856,71.39683514360188
857,72.10600427441777
858,75.4134170084106
859,72.68779444257828
860,68.32103365890845
861,77.06637738984482
862,65.53763801112137
863,70.31967613688535
864,73.40765287393911
865,81.74987981989872
866,73.35631876274599
867,75.90687763890088
868,24.03024514057522
869,76.19656060159053
870,73.03116842423431
871,77.37556156499713
872,71.57832762687399
873,77.90113192290046
874,73.61293363471745
875,71.49498289252088
876,68.16219740507525
877,73.15086806193824
878,71.76761849023849
879,77.51809521953264
880,71.5411016175655
881,79.82640309576273
882,73.75000200206371
883,75.55811206214757
884,73.00298188830793
885,74.99019776463828
886,77.88474557721801
887,77.07428584990839
888,76.08250560634333
889,73.24650096835545
890,54.071906745426155
891,77.02216227061962
892,67.27316030217621
893,56.34019037493173
894,78.49903841139157
895,62.73974615391265
896,72.7397552490254
897,74.49074696633606
898,47.774527102161855
899,70.27761423775439
900,72.54990705722993
901,75.12960457014101
902,77.73399890547644
903,48.40022701700014
904,24.677565185185923
905,75.12436445958419
906,72.3436808144242
907,62.84153877487922
908,79.99721923195612
909,74.10851067141408
910,72.65297906973137
911,45.98869057559941
912,86.29804543771607
913,74.00216619886781
914,71.64543919202009
915,70.47906809168495
916,71.45409865986996
917,73.22068078701943
918,73.37088944463446
919,73.95779174147096
920,73.40077945761884
921,79.45775778946862
922,52.00420556576052
923,72.82162580993693
924,77.39727054581488
925,75.17810821488035
926,74.00413079402517
927,14.862790025936722
928,70.87779531413274
929,63.34817095574798
930,69.85604682429148
931,76.35360138080314
932,72.75938051485821
933,70.96660528389572
934,71.35260274711007
935,73.74633634862133
936,74.46355846349029
937,62.313639002130714
938,71.02078612998245
939,60.20970824154823
940,78.9762434866389
941,20.1595594682337
942,12.694077076881682
943,83.0204929814239
944,75.44028114167018
945,70.7437959986845
946,76.14326820938469
947,73.17049729836566
948,69.8695179679496
949,72.75519456922835
950,77.13121403889375
951,27.19304508740788
952,72.52615338944013
953,79.68337508351861
954,71.7875603709761
955,74.14795861776605
956,45.20204826977651
957,77.47525685787916
958,81.54843688928891
959,72.48182039058901
960,62.93833011338277
961,74.37810354258177
962,53.65955314216201
963,76.73412949533649
964,72.11279168684047
965,80.71865265442386
966,76.21138940027784
967,72.89991160968414
968,79.76704310210329
969,74.15290280329663
970,76.41266982310891
971,66.58881601526453
972,81.25678873022468
973,63.20179657845006
974,70.2151343460541
975,74.75574567391018
976,36.66519659700272
977,75.21396891921117
978,29.82968326068425
979,73.58774249585503
980,84.70928103391962
981,66.48690567827147
982,74.92000037123181
983,72.62439582645548
984,72.17402718634948
985,70.34547860909329
986,76.96065924248279
987,72.82514953697977
988,69.90235218229752
989,78.5052333071925
990,77.27964513873307
991,78.4053329680357
992,78.7497329350813
993,75.29524639811703
994,73.47399776114706
995,76.80370889423006
996,85.54339843435898
997,72.99560899795863
998,83.49833174205123
999,75.23267467980776
1000,81.5481867141778
1001,71.66584757781192
1002,72.41130343566516
1003,73.23174211683262
1004,73.06072721119077
1005,77.96770775584126
1006,76.25506212872838
1007,35.06579068352585
1008,78.30116970859069
1009,75.57622905797884
1010,72.80850367106044
1011,74.65941970039368
1012,78.695084900724
1013,34.31544716522389
1014,75.3858945645944
1015,76.60199793605187
1016,82.35326438951874
1017,74.24057803776256
1018,73.23078907607454
1019,57.929893166126845
1020,76.12560105562908
1021,76.82453707737339
1022,72.18936183276715
1023,77.00427260885469
1024,84.0715870942624
1025,77.26043591230406
1026,75.71983978786207
1027,75.0414063502435
1028,71.4185690931838
1029,85.05879972356439
1030,75.56927218899223
1031,57.473805159713834
1032,75.54549760706786
1033,76.8160858566644
1034,79.24701062546194
1035,75.40840537042807
1036,21.252138872318458
1037,67.75153797802197
1038,79.3882664976061
1039,85.91420814759289
1040,82.37377103989641
1041,74.36836205993839
1042,74.83646389898648
1043,78.42227090208189
1044,80.57772741897581
1045,76.55139723251068
1046,79.57407791728616
1047,77.85283160411392
1048,23.807442329719912
1049,64.87202368987015
1050,69.96286747063607
1051,77.15012516887879
1052,32.73744402128204
1053,73.3310883082557
1054,72.02602288627695
1055,74.94764812721253
1056,77.94776393072571
1057,52.3398539774997
1058,74.21599653226156
1059,25.399100186030964
1060,10.996430250722138
1061,69.69534581853668
1062,80.60063442972283
1063,78.20784699857775
1064,78.13871042175467
1065,77.77148925968872
1066,76.72257782877247
1067,79.2696950338563
1068,83.889413652526
1069,68.35773573103026
1070,78.21720342111286
1071,56.77166283560722
1072,73.34957904392351
1073,79.33751682330143
1074,84.28469062510234
1075,82.6286795015054
1076,26.33396436024376
1077,74.86412390964807
1078,45.17650856317417
1079,76.15132111656922
1080,76.5957336532576
1081,66.5815989583118
1082,79.62936840507294
1083,74.2931091928806
1084,77.91039442162726
1085,63.105831532767176
1086,69.36462988512024
1087,37.39975435653658
1088,31.622012438126603
1089,50.491649845616394
1090,77.42982345035095
1091,55.31278722770564
1092,77.06005343929395
1093,74.97782936950114
1094,69.0289234029027
1095,62.79133592001129
1096,58.261513720783455
1097,62.64603856676073
1098,73.65904276991495
1099,55.624377207980196
1100,79.21196554995277
1101,79.54414067784222
1102,76.60931857101315
1103,77.23078819206499
1104,82.70370263663325
1105,76.90315119785372
1106,30.764719057670032
1107,53.73733441572554
1108,78.07695268221836
1109,77.81494018163195
1110,16.052221586131942
1111,57.06191359251558
1112,77.54113876741863
1113,77.7834207443841
1114,76.82847814861671
1115,80.11546084130657
1116,82.53551319288516
1117,82.964163234852
1118,79.60061250323203
1119,81.04812222864422
1120,60.01823916419542
1121,81.58601259872479
1122,77.20071449217053
1123,46.29409352739524
1124,40.869583064411195
1125,79.2487105072215
1126,81.91448906108543
1127,82.58242616283766
1128,75.83972091330764
1129,78.82433541631967
1130,32.02519190890072
1131,74.64774641508652
1132,77.74034507137117
1133,69.73443810010971
1134,78.34854406511803
1135,78.52833249169996
1136,77.15260000596138
1137,84.26733502743159
1138,50.46680279689073
1139,76.38353339784288
1140,62.926236425258374
1141,72.39948226697769
1142,80.74723509312075
1143,80.72740144726954
1144,85.42018398802486
1145,76.86264377976211
1146,79.14433424596386
1147,74.52467092025948
1148,77.74077000129279
1149,74.8896616624934
1150,80.06845238263652
1151,69.14828570710077
1152,80.57037133235977
1153,76.60850017597112
1154,81.21564932945641
1155,81.2361345343334
1156,80.44706467571703
1157,80.72801757492759
1158,75.74148147360792
1159,83.92570282296597
1160,73.19313980419516
1161,31.471812778707324
1162,77.21876166824737
1163,78.6124730187645
1164,85.59791539038996
1165,75.7456131869611
1166,55.078215826302404
1167,81.55480160804888
1168,84.70316465402837
1169,54.74972637479531
1170,76.61265026837766
1171,79.76720699572233
1172,77.11501647153662
1173,76.87020541428372
1174,74.5549812558097
1175,83.52020047640627
1176,64.6951444832298
1177,79.97094555837982
1178,55.30393239883818
1179,80.0788672597945
1180,65.26753890698363
1181,74.48613195030885
1182,29.590950374669667
1183,82.7996079005219
1184,78.72441242060376
1185,77.27048750081411
1186,76.6295090036117
1187,81.21928208209066
1188,72.68845693776096
1189,75.82068435523601
1190,76.81088114287972
1191,64.90140869259628
1192,75.73579896220966
1193,85.84510707955697
1194,31.58475024386582
1195,77.86144976800692
1196,81.79164038424297
1197,80.6692645716829
1198,79.65779765717043
1199,79.17489166692934
1200,43.051741905206576
1201,81.11122660737168
1202,72.12371205563687
1203,78.11950344640653
1204,59.1208806774505
1205,68.05902829722697
1206,82.9532318413604
1207,50.57529106860952
1208,74.61280813944052
1209,49.86125351889827
1210,16.27863906456286
1211,76.97711672629545
1212,75.82743062300375
1213,72.7849647613598
1214,74.21665961127901
1215,81.76744892018394
1216,77.57038783716168
1217,77.66560634997164
1218,73.181407977442
1219,76.79711188104422
1220,77.0345168734721
1221,29.767096977261616
1222,80.53436729801085
1223,85.75640598877091
1224,77.52356489590358
1225,76.57672278750326
1226,66.25818663203093
1227,76.38218584777519
1228,73.08623969950315
1229,79.65659741262252
1230,30.518822035601204
1231,57.02319677217583
1232,79.8659707151439
1233,77.93528406303103
1234,74.95972363052714
1235,79.54468958217394
1236,76.08529631536446
1237,83.41082017190918
1238,79.9345312043055
1239,75.67935119898482
1240,86.61285409088853
1241,76.99118786320365
1242,80.6831180595521
1243,31.39503748522955
1244,81.53850287857556
1245,84.59199221962429
1246,42.8138575941602
1247,72.92237540149154
1248,55.797592121217754
1249,78.72000616630098
1250,35.74968865822697
1251,67.36388516044815
1252,81.98819994492952
1253,82.21552203134074
1254,75.7107176790911
1255,78.96347858993614
1256,81.92345974252203
1257,77.55984571605316
1258,75.94588387109772
1259,78.65799391102979
1260,80.38564837650989
1261,78.3584148234229
1262,77.11619898976996
1263,52.8471135481859
1264,36.53487156455674
1265,78.3782814919793
1266,81.36110307622097
1267,13.81021969813778
1268,79.01955221287619
1269,77.09282968232303
1270,83.01103994772035
1271,82.60641054730726
1272,79.73059994646873
1273,79.62747456469957
1274,73.40477568666664
1275,77.74518137202534
1276,80.62167315663291
1277,14.116218900144393
1278,13.829241276807737
1279,84.27733420009136
1280,81.71034174239252
1281,77.74692509310104
1282,49.73441789347292
1283,78.98462232267492
1284,83.23858872019714
1285,78.45119361063833
1286,73.74659605835988
1287,78.13722387264629
1288,45.55666435472516
1289,79.37436743870452
1290,87.23854956330241
1291,59.95936026180934
1292,77.16306895164801
1293,31.963955903241285
1294,80.83645483863775
1295,35.984388709280815
1296,76.35477235127539
1297,77.20675469125085
1298,77.12738382842612
1299,83.13138670607026
1300,74.48960767158273
1301,75.93929738444825
1302,77.86741164476753
1303,78.07280920942145
1304,78.09446610584892
1305,81.44039474106054
1306,80.46396767291837
1307,76.8597943541297
1308,83.27481987558697
1309,73.26275035065063
1310,68.1821267963858
1311,82.23039326362044
1312,82.74609616076388
1313,79.81830210317075
1314,76.77436345914424
1315,59.23752559056346
1316,84.61114696768374
1317,82.09795810739168
1318,84.5877361348985
1319,82.86563581009995
1320,76.1950477327166
1321,75.52343346691744
1322,77.4267789217122
1323,78.77952065261154
1324,77.28167779261187
1325,82.77587679605257
1326,79.45880494092594
1327,73.16042261831501
1328,77.11155337521264
1329,56.10525746788445
1330,76.22221455589002
1331,76.87238790696662
1332,86.48550819829092
1333,88.3533885205067
1334,84.80928440899893
1335,77.61840601961175
1336,83.38248671168702
1337,79.04949931829547
1338,79.84251848942169
1339,80.26545337641703
1340,82.05554932523025
1341,77.22377990173972
1342,52.01555643230315
1343,85.59957513924627
1344,56.50384115837208
1345,58.07725414131919
1346,45.17937113092963
1347,42.06475283229278
1348,82.36888373547971
1349,77.4538522665245
1350,72.20356001858886
1351,74.38137164335103
1352,76.65500612826042
1353,86.1317649455285
1354,81.58574272407779
1355,25.86225555262817
1356,87.01949785590786
1357,57.71975858343465
1358,74.32117157451657
1359,42.44574490843044
1360,60.93808053543752
