episode,reward
9.300000000000000000e+01,2.112022116903633773e+01
9.400000000000000000e+01,2.083355450236967243e+01
9.500000000000000000e+01,1.976688783570258323e+01
9.600000000000000000e+01,1.911022116885345667e+01
9.700000000000000000e+01,2.132022116903633702e+01
9.800000000000000000e+01,2.060022116903633815e+01
9.900000000000000000e+01,2.103355450236966817e+01
1.000000000000000000e+02,2.092022116903633489e+01
1.010000000000000000e+02,2.072022116903634270e+01
1.020000000000000000e+02,2.012022116903633417e+01
1.030000000000000000e+02,2.113355450236967314e+01
1.040000000000000000e+02,2.092022116903633489e+01
1.050000000000000000e+02,2.058688783570300274e+01
1.060000000000000000e+02,2.046688783570300529e+01
1.070000000000000000e+02,2.082022116903634057e+01
1.080000000000000000e+02,2.094682548644615139e+01
1.090000000000000000e+02,2.122022116903633915e+01
1.100000000000000000e+02,2.123355450236967457e+01
1.110000000000000000e+02,2.058688783570300629e+01
1.120000000000000000e+02,2.022022116903634270e+01
1.130000000000000000e+02,2.088355450236967314e+01
1.140000000000000000e+02,2.032022116903633702e+01
1.150000000000000000e+02,1.998688783570299776e+01
1.160000000000000000e+02,2.072022116903633560e+01
1.170000000000000000e+02,2.153355450236966817e+01
1.180000000000000000e+02,1.974688783570299933e+01
1.190000000000000000e+02,2.086355450236967002e+01
1.200000000000000000e+02,2.073352405359286621e+01
1.210000000000000000e+02,2.017022108913390710e+01
1.220000000000000000e+02,2.122022116903633560e+01
1.230000000000000000e+02,2.092346513409470177e+01
1.240000000000000000e+02,2.132022116903633702e+01
1.250000000000000000e+02,2.122022116903633915e+01
1.260000000000000000e+02,1.976022116903591908e+01
1.270000000000000000e+02,2.082022116903633702e+01
1.280000000000000000e+02,2.162022116903633417e+01
1.290000000000000000e+02,1.900022055972199553e+01
1.300000000000000000e+02,2.092022116903634199e+01
1.310000000000000000e+02,1.962022116903628444e+01
1.320000000000000000e+02,2.045355450236967343e+01
1.330000000000000000e+02,2.040688783570300302e+01
1.340000000000000000e+02,2.095355450236966988e+01
1.350000000000000000e+02,2.082022116903634057e+01
1.360000000000000000e+02,2.102022116903633631e+01
1.370000000000000000e+02,2.048688783570300487e+01
1.380000000000000000e+02,2.112022116903633773e+01
1.390000000000000000e+02,2.101021681415868514e+01
1.400000000000000000e+02,1.928688783431429243e+01
1.410000000000000000e+02,2.112022116903633417e+01
1.420000000000000000e+02,1.947355450236613450e+01
1.430000000000000000e+02,2.060688783570300231e+01
1.440000000000000000e+02,2.157355450236966732e+01
1.450000000000000000e+02,2.102022116903633986e+01
1.460000000000000000e+02,2.112355450236966092e+01
1.470000000000000000e+02,2.122022116903633560e+01
1.480000000000000000e+02,2.125688783569983187e+01
1.490000000000000000e+02,2.092022116903634199e+01
1.500000000000000000e+02,2.122022116903633560e+01
1.510000000000000000e+02,2.132022116903633702e+01
1.520000000000000000e+02,2.048688783570300487e+01
1.530000000000000000e+02,2.122022116903633560e+01
