episode,reward
0.000000000000000000e+00,3.746451578715396025e+00,1.953097444983092013e+00,1.915152751718595558e+00,1.632711385008617455e+00,1.424842079098120351e+01,1.016484668152987325e+01,7.578627261285559413e+00,3.447864738512326888e+00,4.833632540817664136e+00,6.535337896755452292e+00
1.000000000000000000e+00,1.124821865749701466e+01,1.979667363468284202e+00,2.023448200796596197e+01,1.834612727881460614e+01,1.181904013285177868e+01,8.385343330149810370e+00,1.696541420806877909e+01,3.019679837141728829e+00,2.179354294769780598e+00,1.708475165049929245e+01
2.000000000000000000e+00,1.394954051179821519e+01,1.311249033301039191e+01,5.846802139267854415e+00,7.132714924317841820e+00,2.213279944467487326e+01,8.130939181725334919e+00,1.105292502163877089e+01,7.299740903422332394e+00,8.611490717491603775e+00,5.681520759433113632e+00
3.000000000000000000e+00,6.865395747498728163e+00,9.913416652096781689e+00,1.831467293046763034e+00,4.785232647600410338e+00,1.122880217016826698e+01,7.982480361441234962e+00,1.238627493376363198e+01,2.935990122244823475e+00,2.466043943571491592e+00,1.426435526347913374e+01
4.000000000000000000e+00,2.164390527930770602e+01,2.086605876280054161e+01,1.735027580041152362e+01,2.382746188728289027e+00,8.352164842876343087e+00,1.094617276425992181e+01,2.192017752869157476e+01,5.082786285882932020e+00,6.112027667128581143e+00,2.114475718903722523e+01
5.000000000000000000e+00,1.898012959036839931e+01,1.426400381052600608e+01,1.084775776941334691e+01,1.261083641542058942e+01,1.319907808504471447e+01,1.727873753287850178e+01,8.652930995914054790e+00,1.879667363468283892e+00,7.333677904609748666e+00,1.467808168553853854e+01
6.000000000000000000e+00,3.869328735861895741e+00,6.782396323521837189e+00,4.432037911626318660e+00,7.366062193279862669e+00,1.841519847578733504e+01,2.344759150175086404e+01,2.022877666518692763e+01,2.179362770141792360e+00,5.329582810510584245e+00,1.898756704505369708e+00
7.000000000000000000e+00,2.146029436808458257e+00,1.685913677149995182e+00,2.155320602503063299e+01,1.294791547922163311e+01,9.746945394712728472e+00,2.155203179258671753e+01,5.632663736639508478e+00,2.296581657977141333e+01,1.440266285790627876e+01,1.844540874989085211e+01
8.000000000000000000e+00,2.276812577338436938e+01,1.589877920171669956e+01,1.699761156762567538e+01,2.915470546525483542e+00,1.120266286999601313e+01,4.933445074509429595e+00,8.550309103284249090e+00,3.885325411209319846e+00,1.813335698272672758e+01,1.021450721339216372e+01
9.000000000000000000e+00,1.830234189205043549e+01,1.073538566013187179e+01,7.819322205998740394e+00,2.231696826000876754e+01,1.980129496971441805e+00,2.145266359379511911e+01,1.602312203988777606e+00,1.011545834148905953e+01,6.617563567265156266e+00,2.125262419063706787e+01
1.000000000000000000e+01,9.645529132541236450e+00,1.153303490779699203e+01,2.202018095981282997e+01,2.081959327837154561e+01,4.381247360636221444e+00,2.251545752144541979e+01,1.051582119888326439e+01,7.900349761579889218e+00,1.632711385008617455e+00,2.228688783570299847e+01
1.100000000000000000e+01,2.215354849949311955e+01,2.171928150503019594e+01,2.088369130961413589e+01,2.030254224657066953e+00,2.263478262277098096e+01,1.632711385008617455e+00,2.195316305774788646e+01,1.429773397422285086e+01,8.748544460283284252e+00,1.504643937073059590e+01
1.200000000000000000e+01,1.715294197595617121e+01,2.242021588875259752e+01,6.667515234253611922e+00,2.198661340446057011e+01,2.308688783569937542e+01,2.186841657463294730e+00,3.519915880466939928e+00,2.158615292298860311e+01,1.166635700406963494e+01,2.250106734123109575e+01
1.300000000000000000e+01,9.349418936479469977e+00,1.511932748469909171e+01,1.738654505868078815e+01,8.816993222996515556e+00,2.213449288718030061e+01,8.802358290388298201e+00,8.020221167207578716e+00,2.154872024112071216e+01,2.221960528373380939e+01,2.118684946906840949e+01
1.400000000000000000e+01,2.145351552660887862e+01,2.202022116720429779e+01,1.881675141563358977e+01,2.155351370983369108e+01,2.188658079533706768e+01,5.232717350979576132e+00,2.265178323611302247e+01,2.098627656818204557e+01,2.185294121089064134e+01,2.128457483089414382e+01
1.500000000000000000e+01,3.812656006319594226e+00,2.101728362811885731e+01,2.198688703509696296e+01,2.221898562949004940e+01,2.231930571809920494e+01,1.005355450236495152e+01,2.242022116903633489e+01,2.158599415295325130e+01,2.172022107762546028e+01,3.869328735861895741e+00
1.600000000000000000e+01,2.319768790146653714e+01,2.135355450216055928e+01,2.291960510952452168e+01,2.202022116903633631e+01,1.258688773048795717e+01,2.022022116903633560e+01,1.901839505014378773e+01,4.102611411473108483e+00,1.222017302328312205e+01,5.881896212832494975e+00
1.700000000000000000e+01,2.195324655529244140e+01,2.208658334793487654e+01,2.221991313039090699e+01,2.122022047369032904e+01,2.188688255359085844e+01,2.268688783570298995e+01,7.735328228508294934e+00,2.115354919344084905e+01,1.836836942922486315e+01,1.352022116903633631e+01
1.800000000000000000e+01,2.195354911681971899e+01,2.198688782712717327e+01,1.506701733267438215e+01,2.128688255541926111e+01,2.072022107747157449e+01,2.185355438346099177e+01,2.105293100278211682e+01,2.028688783570300558e+01,2.198687558511065987e+01,1.608279236696799686e+01
1.900000000000000000e+01,2.142022116744840332e+01,2.078688783546218843e+01,4.966580204868817461e+00,2.202022116903633631e+01,2.152022116903632565e+01,2.062017683349659691e+01,2.178537079624559425e+01,2.002022116903633986e+01,2.085351095356139695e+01,2.172021977988053720e+01
2.000000000000000000e+01,2.105355450236966774e+01,2.068599336619651297e+01,1.911994742374866263e+01,2.228688783570299847e+01,1.691959843046381806e+01,1.913307423864514334e+01,2.068688783366931361e+01,2.075355439710345706e+01,2.176871827659961411e+01,2.112013743169006474e+01
2.100000000000000000e+01,2.108688783569882474e+01,2.195355450236966988e+01,2.102022116744840119e+01,2.178688184671356609e+01,2.062022116903585811e+01,2.148688783570299421e+01,2.125355379865689898e+01,2.063599611191491690e+01,2.075351439843624490e+01,2.155355450236918813e+01
2.200000000000000000e+01,2.200266286999655208e+01,4.050229252606536434e+00,2.105266265470539366e+01,2.211932748628665735e+01,2.182022115515312777e+01,2.182022106377012705e+01,1.445355450236604256e+01,2.088684956718223873e+01,2.015355450236967272e+01,1.565289091264653010e+01
2.300000000000000000e+01,1.992022038212206780e+01,2.115355450078173405e+01,2.105347085659214912e+01,2.162022116903626312e+01,2.228457563171422606e+01,2.268626555306351023e+01,2.242022116903627094e+01,2.241991668126826553e+01,2.142021517326757518e+01,2.022022116903633560e+01
2.400000000000000000e+01,2.198688175639497544e+01,2.168688255541871257e+01,2.135354922208593109e+01,2.025355448848652884e+01,2.115354922208593180e+01,2.215293100980117558e+01,2.078688783570300203e+01,2.115355450236966917e+01,1.040035066600776759e+01,8.486579888621594847e+00
2.500000000000000000e+01,2.102022116903633275e+01,2.102022047210267175e+01,1.298661469421233683e+01,2.015355450236965851e+01,2.188688184671356396e+01,2.142018107188115295e+01,2.055355371026460176e+01,2.215355450236966917e+01,2.052022116903633631e+01,2.100265688100711969e+01
