episode,reward
1.500000000000000000e+01,1.800000000000000044e+00,8.733333333333334281e+00,7.248803879858817467e+00,2.913158342536705803e+00,1.781966702256991297e+01,6.664003810557232121e+00,5.819917018338888859e+00,1.024906298839146146e+01,7.779778936418983548e+00,4.046451578715396735e+00,1.846796163638108723e+00,7.782091048839562930e+00,2.179362770141792360e+00,6.312495962803129856e+00,1.599999920102688122e+01
1.600000000000000000e+01,2.599378051675284240e+00,3.879202285787515248e+00,1.018499459305802546e+01,3.201096656147641273e+00,3.497065513399303160e+00,6.300046176410951659e+00,8.399481522813069034e+00,6.645502725990665382e+00,4.746451578715396025e+00,4.533328053049594963e+00,3.649108367626886285e+00,3.913462830304774709e+00,1.167868608208943826e+01,1.014644549766204662e+01,1.595094530354218954e+01
1.700000000000000000e+01,2.399999999999999911e+00,9.918863392414566604e+00,6.913113068724886290e+00,2.413509817960810366e+01,1.031311216430117383e+01,4.533339308963078906e+00,4.518326284722951058e+00,1.256655694914135779e+01,5.313118245382062454e+00,1.180129496971441982e+00,7.079825009203372765e+00,1.797869417964485450e+01,1.715775034293552714e+00,1.733333333333333393e+00,1.057978501591194131e+01
1.800000000000000000e+01,1.084597349634718100e+01,1.351448018366115633e+01,5.864049974909819163e+00,5.063382314892505676e+00,1.664539834527584361e+01,1.789686565371136595e+01,1.614597338672397697e+01,1.530214377758138511e+01,4.153111909041576233e+00,7.079313079982053836e+00,3.819778575708242752e+00,2.046551378648269903e+01,2.746662059546967072e+01,1.301311216432871198e+01,7.296864847731529657e+00
1.900000000000000000e+01,2.684973257440667727e+00,5.000005975629746580e+00,7.012656010514847438e+00,4.646796163638108546e+00,1.664597338424950124e+01,4.250851535218470367e+00,1.411311755182947181e+01,3.713118245382062810e+00,1.317977883123196392e+01,7.981818977084650157e+00,3.019764111649758220e+00,1.695311187542771592e+01,8.379156653840050595e+00,4.779779631764990100e+00,1.415311190462531599e+01
2.000000000000000000e+01,1.291311227158100117e+01,4.033333333333333215e+00,6.379779631764989745e+00,1.946796163638108590e+00,1.094639869854554171e+01,1.134644549766204413e+01,1.127930800715993698e+01,7.731015152126877510e+00,5.179779631764990455e+00,1.001264569885687372e+01,3.153110225951134105e+00,9.179156548625556411e+00,3.930199134540434791e+00,1.108518675668177522e+01,6.981818977085102240e+00
2.100000000000000000e+01,2.618930041152263577e+00,1.301930783462455921e+01,2.456564881147252777e+01,4.585710998965235596e+00,5.646491675870038307e+00,1.191311285964355626e+01,2.813158342536705714e+00,1.698552479786222236e+01,4.013118245382062632e+00,3.285596707818929652e+00,9.752028339607390350e+00,1.846796163638108723e+00,4.513417452866393731e+00,1.074535110208896072e+01,8.213119046151675207e+00
2.200000000000000000e+01,2.599378051675284240e+00,5.646133343067584853e+00,1.907888400789214955e+01,2.134617308056139251e+01,3.079354294769780509e+00,1.858248179835568337e+01,4.166666666666666963e+00,2.462021439109487631e+01,8.445858382070831283e+00,3.019764111649758220e+00,4.284224965706447286e+00,4.463108078784585153e+00,4.513118245382063520e+00,8.179824995557076761e+00,7.046445511517451799e+00
2.300000000000000000e+01,1.117930671759371464e+01,7.179778936418983903e+00,4.646446298431657240e+00,4.646446298431657240e+00,1.490167914638970004e+01,3.613158342536705536e+00,2.053097444983091879e+00,3.701144221935465772e+00,1.233328726055304791e+01,6.046450883369389295e+00,6.646486395586300056e+00,5.464003902125431189e+00,2.666666666666666963e+00,8.933287155125340107e+00,1.397977883099592589e+01
2.400000000000000000e+01,2.131311216429753941e+01,5.979825009203371344e+00,7.499649335820979701e+00,7.979830291284154775e+00,2.334826153864895559e+01,1.418279156799495055e+01,3.812647419750346600e+00,8.116073441008269995e+00,9.313112164328710918e+00,7.812640164860895631e+00,4.313112965098323315e+00,2.780129496971441849e+00,7.313112178184119294e+00,1.773298346629867339e+01,4.646446298431657240e+00
2.500000000000000000e+01,4.812647419750346600e+00,5.479202726624438746e+00,8.382395538195565265e+00,3.019764111649758220e+00,9.513112269752316053e+00,7.313112178184119294e+00,6.333683985453990140e+00,1.665311190896483495e+01,7.049102288370578506e+00,1.069907198779631230e+01,8.553112160376633355e+00,3.185605328740066966e+00,1.737977963335293552e+01,7.579778832792421817e+00,1.819667056173686071e+00
2.600000000000000000e+01,7.179779619706627258e+00,1.131311824514178888e+01,7.746445499459087891e+00,1.121311216612575556e+01,6.645828854840278410e+00,8.784992735156309962e+00,1.581977860932212465e+01,5.851189258290154349e+00,4.012650726035844606e+00,5.813112269752317651e+00,8.513112966686257721e+00,3.667403681688089279e+00,5.512495962803130034e+00,9.519778830886902909e+00,9.299392436724865263e+00
2.700000000000000000e+01,3.979779631764990278e+00,7.866316014546010038e+00,8.246450778154894579e+00,5.679322672986261367e+00,8.313118141755499124e+00,4.513502927459417613e+00,6.079778844850785013e+00,9.353112159795047731e+00,2.780129496971441849e+00,4.799650134793548517e+00,7.515774235320984431e+00,1.278159509337887556e+01,2.732396592937694102e+00,2.466044718341950492e+00,2.046796163638108013e+00
2.800000000000000000e+01,8.586443304620738459e+00,4.782091140407761287e+00,1.915775034293552670e+00,8.111871861521796845e+00,1.424945902157205069e+01,9.012490241222753440e+00,2.780129496971441405e+00,2.780129496971441849e+00,1.314848608735692359e+01,7.584994593486870329e+00,2.434828559078908228e+01,1.017977883099537806e+01,1.557977883255213847e+01,1.915775034293552670e+00,3.982446981243958462e+00
2.900000000000000000e+01,2.046796163638108013e+00,7.513462043390569889e+00,2.797687796011222083e+00,7.712649927063274902e+00,1.565170701907634410e+01,1.635264005091615758e+01,4.679779631764990455e+00,1.491311216429700615e+01,3.516079522061622331e+00,5.745974319400096064e+00,1.219936463546177841e+01,1.131577504793622424e+01,6.867016428246556004e+00,7.613112178184118228e+00,1.233067046333732719e+01
3.000000000000000000e+01,3.686443559284467320e+00,4.933445074509429595e+00,6.779778844850785191e+00,4.779779631764990100e+00,2.646796163638108546e+00,7.313112178184119294e+00,1.241577493087665118e+01,1.024589563543597137e+01,1.549964933399222389e+01,5.646491675870038307e+00,1.024644549763450740e+01,2.651640649891084056e+00,1.915775034293552670e+00,1.171311216432871127e+01,1.397977883123620124e+01
3.100000000000000000e+01,4.212641021081535264e+00,9.068984841341897862e+00,4.046451578715396735e+00,1.846796163638108723e+00,8.613462147017131088e+00,1.157919659498485210e+01,6.913112269752316408e+00,3.315775034293552803e+00,1.457977893824308602e+01,5.413158342536705803e+00,2.780129496971441849e+00,1.979667363468284202e+00,5.579778936418984259e+00,1.633333333333333304e+00,8.512640051543684194e+00
3.200000000000000000e+01,4.146446298431657240e+00,4.846446298431656530e+00,6.413001518510078824e+00,7.745823320506717735e+00,1.441977879727319589e+01,7.086841762677789092e+00,4.619762428559316625e+00,2.646796163638108546e+00,4.086428873584443622e+00,5.312696103475125220e+00,4.712640986066761961e+00,1.700000000000000178e+00,4.299073229619995828e+00,6.913112269752316408e+00,2.049108367626886196e+00
3.300000000000000000e+01,1.534644549763033083e+01,8.853111879854212773e+00,7.446446284785361414e+00,4.819778575708242307e+00,1.819027096628335505e+00,8.013112164537822935e+00,3.713118245382062810e+00,7.214802099593963014e+00,9.679778830995378058e+00,1.899378051675284285e+00,1.608644381453855843e+01,1.654597355543564774e+01,3.066706763821309689e+00,2.915775034293552892e+00,5.633028937133461866e+00
3.400000000000000000e+01,5.446446298431656174e+00,7.366620490255716192e+00,3.153110225951134105e+00,9.713158342296432934e+00,5.046446298431656707e+00,1.083333253412411779e+01,2.313158342536705270e+00,6.046445603085650156e+00,1.158644549763015519e+01,7.446445499459088069e+00,2.113158342536705980e+00,8.579162653526054783e+00,9.413112178184118051e+00,1.731582110684129461e+01,1.700000000000000178e+00
3.500000000000000000e+01,7.446445499459088069e+00,9.053157658153896392e+00,3.819778575708242752e+00,1.846796163638108723e+00,1.651577423531687927e+01,3.753000389507019641e+00,1.848017487258113789e+01,5.646491675870038307e+00,6.619667056173685893e+00,4.133677918256045913e+00,7.649452848923036896e+00,5.019778575708242485e+00,8.219195034370347486e+00,8.579778832792422705e+00,1.155300016786565287e+01
3.600000000000000000e+01,2.846020961436447116e+00,7.649114329610336327e+00,5.446446298431656174e+00,5.779784912048729240e+00,2.113158342536705980e+00,1.288644520877113564e+01,1.715775034293552714e+00,1.351543055482568079e+01,1.977977883099482881e+01,1.628633368922647051e+01,5.846445511517452509e+00,9.953112131264701290e+00,5.579778936418984259e+00,5.579778936418984259e+00,1.187977883096784204e+01
3.700000000000000000e+01,6.513112178184118584e+00,5.413158342536705803e+00,9.779778844850785191e+00,1.446666666643002053e+01,1.691311216615746815e+01,3.019776892617800801e+00,9.513112269961428780e+00,7.766973782094634515e+00,6.181818977084649447e+00,2.600030448776808001e+01,1.313328715512533940e+01,6.246451682341958467e+00,9.313112164328710918e+00,1.211529684017022390e+01,2.046796163638108013e+00
3.800000000000000000e+01,9.215165094159255332e+00,8.664308298325302360e+00,2.180129496971441760e+00,9.146490876897470201e+00,9.846445499459086648e+00,6.153112159870478770e+00,4.779825009203372055e+00,1.048644549320381181e+01,5.782401512237377972e+00,7.445973420435850976e+00,8.379784822068463868e+00,4.846446298431656530e+00,9.446802230836052416e+00,1.114910916839649957e+01,8.179779633352922019e+00
3.900000000000000000e+01,2.433071664157704106e+01,2.799695512231930472e+00,5.266666666666667496e+00,9.846445499459086648e+00,6.113163622820445120e+00,1.204644549763088257e+01,6.079778844850785013e+00,3.019764111649758220e+00,7.179778844850784658e+00,1.433333333333285609e+01,7.466667467227168231e+00,1.237977883120448830e+01,3.313118245382062454e+00,1.306671284331844163e+01,2.313158342536705270e+00
4.000000000000000000e+01,1.064644549945908736e+01,2.800000000000000266e+00,5.046796163638108013e+00,1.293328715509362681e+01,1.877977883123203640e+01,1.091311904617921336e+01,8.446801457777254996e+00,7.419778830380749035e+00,2.295354842310919352e+01,1.121311216429754865e+01,1.700000000000000178e+00,1.184644549786705170e+01,1.675311216421030380e+01,2.041311226975593485e+01,7.466712831019253649e+00
4.100000000000000000e+01,2.206932953666322561e+01,7.179778936418983903e+00,6.113118245382062277e+00,2.391311824538576403e+01,1.336662128922882609e+01,9.146446298431659017e+00,1.978688783570300558e+01,5.786445464016448881e+00,1.235310997070582140e+01,6.313112178184118406e+00,9.900000012058363552e+00,1.373599609766553087e+01,9.113112283607723185e+00,7.313112166125755209e+00,5.466971154434735247e+00
4.200000000000000000e+01,9.157750342935528920e-01,9.846497756950926217e+00,7.999999999999999112e+00,8.980129496971441583e+00,8.233333334921265845e+00,8.446445511517451266e+00,1.057982501103211881e+01,3.266043943571491859e+00,1.111346282848019484e+01,5.446451578715396202e+00,4.799999999999999822e+00,8.315424382172896145e+00,1.871977689261778011e+01,2.388653648823634157e+01,8.513158342536705447e+00
4.300000000000000000e+01,9.999649335820979701e+00,1.516666666666660390e+01,2.666666666666666963e+00,8.482441700960219322e+00,6.379778936418984969e+00,8.980129496971441583e+00,8.618928136420279884e+00,1.040004617820799382e+01,9.879308842301838922e+00,1.553418212314471347e+01,1.346666746746799070e+01,2.031577513974887239e+01,2.280266286999655634e+01,2.000010983644278539e+01,8.986445242374911047e+00
4.400000000000000000e+01,9.979778936418984614e+00,2.362022116903633417e+01,7.399953927215610960e+00,3.199999999999999734e+00,2.188688783569882546e+01,1.067977963176499223e+01,4.800040097154642638e+00,1.626671284490637248e+01,1.280000079900427146e+01,7.000000000000000000e+00,4.133333333333332860e+00,1.933333333333333348e+00,8.086445493203811452e+00,1.226666746746798964e+01,1.426667274775173233e+01
4.500000000000000000e+01,1.491311216429700082e+01,6.700000000000001066e+00,1.211311225769395250e+01,1.210000003353712117e+01,8.133333333333332860e+00,5.033333333333333215e+00,7.913158342536705803e+00,2.128688783570300558e+01,2.208688783570300274e+01,1.639999919919874927e+01,1.764644549763033510e+01,2.082022116879969076e+01,2.113158342536705980e+00,1.487978491208044218e+01,2.646796163638108546e+00
4.600000000000000000e+01,8.366666666666667140e+00,3.199999999999999734e+00,1.653333333333333499e+01,2.320000000000054996e+01,4.200000000000000178e+00,2.102022116903633275e+01,5.266666666666667496e+00,5.715775034293552714e+00,7.179778936418983903e+00,3.199999999999999734e+00,8.486445497620223932e+00,6.799994024370253243e+00,1.264644629843165546e+01,2.348688783570300131e+01,4.267017227219125353e+00
4.700000000000000000e+01,2.419937727612442657e+01,2.102022116903633275e+01,1.194649176743823560e+01,4.799999999999999822e+00,2.208688783570300629e+01,8.000000000000000000e+00,2.206671283284801177e+01,2.282022116903633702e+01,1.304911364791062667e+01,1.493337951157304033e+01,2.015355450236967272e+01,1.897977883099537877e+01,6.700000000000001066e+00,2.253368399934111466e+01,4.400000000000000355e+00
4.800000000000000000e+01,2.168688783570300416e+01,1.420000000000000107e+01,1.253333333333333321e+01,2.000000000000000355e+01,2.128688783570300558e+01,2.115355450236967272e+01,2.308688783570299918e+01,1.733333333333333171e+00,1.793333331944622344e+01,1.336666666666666714e+01,5.046796163638108013e+00,2.242022116903633844e+01,2.208688783570300629e+01,4.799999999999999822e+00,1.393333333333333357e+01
4.900000000000000000e+01,7.000000000000000000e+00,5.866666666666667140e+00,2.375355450236966703e+01,6.264004597471437563e+00,2.666666666666666963e+00,1.429999391891911031e+01,1.051311217818411770e+01,2.320035066600777895e+01,2.042022116903633844e+01,2.533333333333333215e+00,2.055355450236967130e+01,1.040000000000000036e+01,4.933333333333332682e+00,1.146666666666666679e+01,1.221311824538206281e+01
5.000000000000000000e+01,1.759999999999999787e+01,2.242022116903633844e+01,1.026751542286418761e+01,4.200000000000000178e+00,2.242022116903633844e+01,7.579825009203371877e+00,2.346666666849542082e+01,9.199999999999999289e+00,1.653333333333333499e+01,2.155355448848672495e+01,2.068688783570300416e+01,9.600000000000001421e+00,2.108688783570299918e+01,1.670000000000000284e+01,9.546445497871156149e+00
5.100000000000000000e+01,2.473333333333333428e+01,6.966043942791095844e+00,1.100000000000000000e+01,1.086666666666666714e+01,1.293333333333333179e+01,2.335355450236966846e+01,2.215355450236966917e+01,1.503333333333333499e+01,2.095355450236966988e+01,5.733333333333333393e+00,5.033333333333333215e+00,2.002022116903633986e+01,1.053333333333333321e+01,1.753333333333333499e+01,2.346666666666666856e+01
5.200000000000000000e+01,3.533333333333333659e+00,5.266666666666667496e+00,2.055355450236967130e+01,4.400000000000000355e+00,1.359999999999999787e+01,3.333333333333333037e+00,6.266666666666666607e+00,2.315355450236965851e+01,2.095355450236966988e+01,6.399999999999999467e+00,7.999999999999999112e+00,1.046666666666666679e+01,2.015355450236967272e+01,7.000000000000000000e+00,8.366666666666667140e+00
5.300000000000000000e+01,2.195355450236966988e+01,1.219999999999999929e+01,1.111346283030477622e+01,2.399999999999999911e+00,5.266666666666667496e+00,9.946445497634508470e+00,7.533333333333334103e+00,2.013333333333333286e+01,2.042022116903633844e+01,2.433333333333334281e+01,3.533333333333333659e+00,2.455355450236549331e+01,2.222022116903633560e+01,2.320000000000000284e+01,9.600000000000001421e+00
5.400000000000000000e+01,2.433333333333334281e+01,7.999999999999999112e+00,1.571311824538206103e+01,7.999999999999999112e+00,2.202022116903633631e+01,1.046666666666666679e+01,7.199999999999999289e+00,7.199999999999999289e+00,2.195355450236966988e+01,2.175355450236966703e+01,1.253333333333333321e+01,2.155355450236967130e+01,7.199999999999999289e+00,2.282017499079662670e+01,8.733333333333334281e+00
5.500000000000000000e+01,2.002022116903633986e+01,1.253333333333333321e+01,2.666666666666666963e+00,5.599999999999999645e+00,2.055355450236967130e+01,1.234644629843165831e+01,2.162022116903633417e+01,2.342022116903578777e+01,1.679999999999999716e+01,2.169999999999999929e+01,9.600000000000001421e+00,2.800000000000000266e+00,2.142022116903633844e+01,1.826666666666666927e+01,2.273333333333334139e+01
5.600000000000000000e+01,2.028688783570300558e+01,8.179779631764990455e+00,4.913118245382062987e+00,2.228688783570300558e+01,2.042022116903633844e+01,4.200000000000000178e+00,1.670000000000000284e+01,1.599999999999999867e+00,1.800000000000001066e+01,2.108688783570300274e+01,7.866666666666667140e+00,1.503333333333333499e+01,1.800000000000000044e+00,2.335355450236966846e+01,1.046666666666666679e+01
5.700000000000000000e+01,2.402022116903633631e+01,3.333333333333333037e+00,5.733333333333333393e+00,4.400000000000000355e+00,1.235355450236911778e+01,1.184644629843165653e+01,2.115355450236967272e+01,2.080000000000000071e+01,1.666666666666666785e+01,1.053333333333333321e+01,2.015355450236967272e+01,2.208688783570300629e+01,1.735355450236966846e+01,2.108688783570300274e+01,2.242022116903633844e+01
5.800000000000000000e+01,1.336666666666666714e+01,7.533333333333334103e+00,2.368626500637211763e+01,4.799999999999999822e+00,1.836666666666667069e+01,7.866666666666667140e+00,7.186443559284467320e+00,1.600000000000000000e+01,3.999999999999999556e+00,2.195355450236966988e+01,1.200000000000000000e+01,5.599999999999999645e+00,2.168688783570300416e+01,7.866666666666667140e+00,2.308688783570299918e+01
5.900000000000000000e+01,3.199999999999999734e+00,2.388688783570300345e+01,2.115355450236967272e+01,2.042022116903633844e+01,2.080000000000000071e+01,2.499999999999999645e+01,2.282022116903633702e+01,2.102022116903633275e+01,7.746445511517451976e+00,9.600000000000001421e+00,1.840000000000000213e+01,2.308688783570299918e+01,7.199999999999999289e+00,3.533333333333333659e+00,2.268688783570300060e+01
6.000000000000000000e+01,1.599999999999999867e+00,5.166666666666666963e+00,2.248688783570300487e+01,8.000000000000000000e+00,7.000000000000000000e+00,2.253368399934111466e+01,1.086666666666666714e+01,2.002022116903633986e+01,1.393599012224482436e+01,1.679999999999999716e+01,2.415355450233796120e+01,2.255355450236966774e+01,4.400000000000000355e+00,2.142022116903633844e+01,8.133333333333332860e+00
6.100000000000000000e+01,1.996666666667084300e+01,2.215355450236966917e+01,2.293333413413466104e+01,2.400000000000000000e+01,2.115355450236967272e+01,2.255355450236966774e+01,9.617558299039782099e+00,1.253333333333333321e+01,4.799999999999999822e+00,2.082022116903633702e+01,2.042022116903633844e+01,2.208688783570300629e+01,5.599999999999999645e+00,1.948688783570300131e+01,1.359999999999999787e+01
6.200000000000000000e+01,2.095355450236966988e+01,3.533333333333333659e+00,1.393333333333333357e+01,2.128688783570300558e+01,2.455355450236549331e+01,1.599999999999999867e+00,7.000000000000000000e+00,9.266316106114208750e+00,2.115355450236967272e+01,9.199999999999999289e+00,1.293333333333333179e+01,2.155355450236967130e+01,1.086666666666666714e+01,5.266666666666667496e+00,1.046666666666666679e+01
6.300000000000000000e+01,6.399999999999999467e+00,9.667017332670267749e+00,9.886887835698825455e+00,2.015355450236967272e+01,1.586666666666666714e+01,5.266666666666667496e+00,1.086666666666666714e+01,3.199999999999999734e+00,2.042022116903633844e+01,2.222022116903633560e+01,4.933333333333332682e+00,2.208688783570300629e+01,9.600000000000001421e+00,1.773333333333333073e+01,1.503333333333333499e+01
6.400000000000000000e+01,2.015355450236967272e+01,2.195355450236966988e+01,2.262022116903633773e+01,2.142022116903633844e+01,1.833333333333333481e+00,1.354644549763034078e+01,4.533333333333333215e+00,2.295355450236966988e+01,1.420000000000000107e+01,3.999999999999999556e+00,8.799999999999998934e+00,7.533333333333334103e+00,2.255355450236966774e+01,7.199999999999999289e+00,2.308688783570299918e+01
6.500000000000000000e+01,5.266666666666667496e+00,2.095355450236966988e+01,2.228688783570300558e+01,1.016666666666666607e+01,4.400000000000000355e+00,2.215355450236965851e+01,2.222022116903633560e+01,1.766666666666666785e+01,2.159999999999999787e+01,2.495355450054091762e+01,3.366666666666667140e+00,1.100000000000000000e+01,1.108653716969522485e+01,2.208688783570300629e+01,2.202022116903633631e+01
6.600000000000000000e+01,2.288688783570299989e+01,2.182022116903633702e+01,3.366666666666667140e+00,2.115355450236967272e+01,2.202022116903633631e+01,7.533333333333334103e+00,2.015355450236967272e+01,2.128688783570300558e+01,1.219999999999999929e+01,2.313333333516209223e+01,1.336666666666666714e+01,2.055355450236967130e+01,1.670000000000000284e+01,2.315355450236965851e+01,2.102022116903633275e+01
6.700000000000000000e+01,2.042022116903633844e+01,2.362022116903633417e+01,2.282022116903633702e+01,8.020221169004621231e+00,4.179784912048729595e+00,2.028688783570300558e+01,2.268688783570300060e+01,2.399999999999999911e+00,2.142022116903633844e+01,7.000000000000000000e+00,3.999999999999999556e+00,2.228688783570300558e+01,2.255355450236966774e+01,1.493333333333333357e+01,2.082022116903633702e+01
6.800000000000000000e+01,3.746796163638108634e+00,3.533333333333333659e+00,2.215355450236966917e+01,2.455355450236549331e+01,2.262022116903633773e+01,3.333333333333333037e+00,2.533333333333333215e+00,2.148688783570300131e+01,2.142022116903633844e+01,7.199999999999999289e+00,2.042022116903633844e+01,9.199999999999999289e+00,2.468688783567129263e+01,2.308688783570299918e+01,2.255355450236966774e+01
6.900000000000000000e+01,2.095355450236966988e+01,2.122022116903633560e+01,3.199999999999999734e+00,2.102022116903633275e+01,2.195355450236966988e+01,5.866666666666667140e+00,8.446445511517451266e+00,6.399999999999999467e+00,2.262022116903633773e+01,2.228688783570300558e+01,2.082022116903633702e+01,2.242022116903633844e+01,2.248688783570300487e+01,2.168688783570300416e+01,2.115355450236967272e+01
7.000000000000000000e+01,2.102022116903633275e+01,7.353554502369117785e+00,5.266666666666667496e+00,2.142022116903633844e+01,6.399999999999999467e+00,1.753333333516209080e+01,2.002022116903633986e+01,1.359999999999999787e+01,2.282022116903633702e+01,2.182022116903633702e+01,2.015355450236967272e+01,2.168688783570300416e+01,6.052660819379165780e+00,1.046666666666666679e+01,2.028688783570300558e+01
7.100000000000000000e+01,9.199999999999999289e+00,2.248688783570300487e+01,2.102022116903633275e+01,2.182022116903633702e+01,2.108688783570300274e+01,5.033333333333333215e+00,1.215355448848254838e+01,2.195355450236966988e+01,2.215355450236966917e+01,2.148688783570300487e+01,2.322022116903633560e+01,1.158422496570644711e+01,2.666666666666666963e+00,2.288688783570299989e+01,9.733333333333334281e+00
